,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5878,5879,CA-2014-152443,5/21/2014,5/26/2014,standard class,FG-14260,frank gastineau,home office,united states,lawrence,massachusetts,1841.0,east,OFF-AP-10001293,office supplies,appliances,belkin 8 outlet surge protector,245.88,6.0,0.0,68.8464
5879,5880,CA-2016-133319,9/5/2016,9/11/2016,standard class,MV-17485,mark van huff,consumer,united states,new york city,new york,10011.0,east,OFF-PA-10001815,office supplies,paper,xerox 1885,192.16,4.0,0.0,92.2368
5880,5881,CA-2016-133935,9/18/2016,9/22/2016,standard class,JW-15220,jane waco,corporate,united states,san diego,california,92105.0,west,FUR-CH-10001215,furniture,chairs,global troy executive leather low-back tilter,801.568,2.0,0.2,50.098
5881,5882,CA-2016-133935,9/18/2016,9/22/2016,standard class,JW-15220,jane waco,corporate,united states,san diego,california,92105.0,west,OFF-PA-10000100,office supplies,paper,xerox 1945,368.91,9.0,0.0,180.7659
5882,5883,CA-2016-133935,9/18/2016,9/22/2016,standard class,JW-15220,jane waco,corporate,united states,san diego,california,92105.0,west,FUR-CH-10002880,furniture,chairs,"global high-back leather tilter, burgundy",885.528,9.0,0.2,-99.6219
5883,5884,CA-2016-136301,3/13/2016,3/15/2016,second class,EH-13765,edward hooks,corporate,united states,san francisco,california,94109.0,west,FUR-FU-10004712,furniture,furnishings,"westinghouse mesh shade clip-on gooseneck lamp, black",28.28,2.0,0.0,7.3528
5884,5885,CA-2016-136301,3/13/2016,,second class,EH-13765,edward hooks,corporate,united states,san francisco,california,94109.0,west,OFF-SU-10000151,office supplies,supplies,high speed automatic electric letter opener,4912.59,3.0,0.0,196.5036
5885,5886,US-2014-109456,10/16/2014,10/17/2014,same day,LS-17245,lynn smith,consumer,united states,san francisco,california,94110.0,west,OFF-BI-10000136,office supplies,binders,avery non-stick heavy duty view round locking ring binders,14.352,3.0,0.2,5.0232
5886,5887,US-2014-109456,10/16/2014,10/17/2014,same day,LS-17245,lynn smith,consumer,united states,san francisco,california,94110.0,west,TEC-AC-10003610,technology,accessories,logitechâ illuminated - keyboard,179.97,3.0,0.0,86.3856
5887,5888,CA-2017-151596,10/8/2017,10/11/2017,first class,BP-11050,barry pond,corporate,united states,cranston,rhode island,2920.0,east,OFF-ST-10001837,office supplies,storage,"safco mobile desk side file, wire frame",42.76,1.0,0.0,11.1176
5888,5889,CA-2015-147879,5/7/2015,5/12/2015,standard class,CC-12220,chris cortes,consumer,united states,owensboro,kentucky,42301.0.0,south,OFF-PA-10001952,office supplies,paper,xerox 1902,45.68,2.0,0.0,21.0128
5889,5890,CA-2016-166625,4/14/2016,4/17/2016,first class,JM-15580,jill matthias,consumer,united states,baltimore,maryland,21215.0,east,OFF-BI-10002414,office supplies,binders,gbc proclick spines for 32-hole punch,25.06,2.0,0.0,11.7782
5890,5891,CA-2016-146157,11/21/2016,11/26/2016,standard class,RD-19720,roger demir,consumer,united states,chicago,illinois,60610.0,central,OFF-PA-10001790,office supplies,paper,xerox 1910,38.432,1.0,0.2,13.4512
5891,5892,CA-2016-146157,11/21/2016,11/26/2016,standard class,RD-19720,roger demir,consumer,united states,chicago,illinois,60610.0,central,OFF-ST-10001590,office supplies,storage,"tenex personal project file with scoop front design, black",21.568,2.0,0.2,1.6176
5892,5893,CA-2016-146157,11/21/2016,11/26/2016,standard class,RD-19720,roger demir,consumer,united states,chicago,illinois,60610.0,central,TEC-AC-10003657,technology,accessories,lenovo 17-key usb numeric keypad,81.576,3.0,0.2,2.0394
5893,5894,CA-2017-159954,9/10/2017,9/14/2017,standard class,SS-20410,shahid shariari,consumer,united states,atlanta,georgia,,south,OFF-BI-10004876,office supplies,binders,wilson jones suede grain vinyl binders,2.78,1.0,0.0,1.3622
5894,5895,CA-2017-100825,9/9/2017,9/14/2017,standard class,KD-16495,keith dawkins,corporate,united states,los angeles,california,90036.0,west,OFF-ST-10003123,office supplies,storage,fellowes bases and tops for staxonsteel/high-stak systems,,,0.0,23.9688
5895,5896,CA-2014-168305,11/1/2014,11/8/2014,standard class,PL-18925,paul lucas,home office,united states,los angeles,california,90049.0,west,OFF-LA-10003498,office supplies,labels,avery 475,44.4,3.0,0.0,22.2
5896,5897,CA-2014-168305,11/1/2014,11/8/2014,standard class,PL-18925,paul lucas,home office,united states,los angeles,california,90049.0,west,OFF-PA-10004947,office supplies,paper,easy-staple paper,21.4,5.0,0.0,9.63
5897,5898,CA-2016-167682,4/3/2016,4/9/2016,standard class,ZD-21925,zuschuss donatelli,consumer,united states,richmond,indiana,47374.0,central,FUR-FU-10003799,furniture,furnishings,"seth thomas 13 1/2"" wall clock",71.12,4.0,0.0,22.0472
5898,5899,CA-2016-167682,4/3/2016,4/9/2016,standard class,ZD-21925,zuschuss donatelli,consumer,united states,richmond,indiana,47374.0,central,TEC-PH-10000673,technology,phones,plantronics voyager pro hd - bluetooth headset,259.96,4.0,0.0,124.7808
5899,5900,CA-2017-108000,1/12/2017,1/16/2017,standard class,LS-16945,linda southworth,corporate,united states,san francisco,california,94110.0,west,OFF-EN-10002621,office supplies,envelopes,staple envelope,9.78,1.0,0.0,4.89
5900,5901,CA-2015-146465,11/20/2015,11/24/2015,standard class,PB-18805,patrick bzostek,home office,united states,san francisco,california,94122.0,west,OFF-BI-10004528,office supplies,binders,cardinal poly pocket divider pockets for ring binders,24.192,9.0,0.2,7.56
5901,5902,CA-2016-159639,11/27/2016,12/2/2016,standard class,PC-18745,pamela coakley,corporate,united states,westfield,new jersey,7090.0,east,FUR-FU-10001889,furniture,furnishings,ultra door pull handle,31.56,3.0,0.0,10.4148
5902,5903,US-2017-153948,11/6/2017,11/6/2017,same day,FM-14290,frank merwin,home office,united states,san francisco,california,94122.0,west,OFF-PA-10000157,office supplies,paper,xerox 191,59.94,3.0,0.0,28.1718
5903,5904,US-2017-153948,11/6/2017,11/6/2017,same day,FM-14290,frank merwin,home office,united states,san francisco,california,94122.0,west,OFF-PA-10002764,office supplies,paper,easy-staple paper,45.36,4.0,0.0,22.2264
5904,5905,US-2017-153948,11/6/2017,11/6/2017,same day,FM-14290,frank merwin,home office,united states,san francisco,california,94122.0,west,OFF-PA-10000143,office supplies,paper,astroparche fine business paper,26.4,5.0,0.0,12.672
5905,5906,US-2017-153948,11/6/2017,11/6/2017,same day,FM-14290,frank merwin,home office,united states,san francisco,california,94122.0,west,OFF-LA-10000414,office supplies,labels,avery 503,41.4,4.0,0.0,19.872
5906,5907,US-2017-153948,11/6/2017,,same day,FM-14290,frank merwin,home office,united states,san francisco,california,94122.0,west,TEC-AC-10003441,technology,accessories,kingston digital datatraveler 32gb usb 2.0,16.95,1.0,0.0,1.017
5907,5908,US-2016-113985,12/2/2016,12/7/2016,standard class,KD-16495,keith dawkins,corporate,united states,san jose,california,95123.0,west,OFF-BI-10002353,office supplies,binders,gbc velobind cover sets,24.704,2.0,0.2,9.264
5908,5909,US-2016-113985,12/2/2016,12/7/2016,standard class,KD-16495,keith dawkins,corporate,united states,san jose,california,95123.0,west,OFF-AP-10001303,office supplies,appliances,"holmes cool mist humidifier for the whole house with 8-gallon output per day, extended life filter",59.7,3.0,0.0,26.865
5909,5910,US-2016-113985,12/2/2016,12/7/2016,standard class,KD-16495,keith dawkins,corporate,united states,san jose,california,95123.0,west,FUR-FU-10003026,furniture,furnishings,"eldon regeneration recycled desk accessories, black",14.52,3.0,0.0,5.6628
5910,5911,US-2016-113985,12/2/2016,12/7/2016,standard class,KD-16495,keith dawkins,corporate,united states,san jose,california,95123.0,west,OFF-BI-10000632,office supplies,binders,satellite sectional post binders,104.184,3.0,0.2,33.8598
5911,5912,CA-2016-155383,12/17/2016,12/22/2016,standard class,SC-20680,steve carroll,home office,united states,seattle,washington,98115.0,west,OFF-ST-10001328,office supplies,storage,"personal filing tote with lid, black/gray",46.53,3.0,0.0,13.0284
5912,5913,CA-2014-120432,8/24/2014,8/26/2014,second class,DW-13585,dorothy wardle,corporate,united states,owensboro,kentucky,42301.0,south,OFF-SU-10004661,office supplies,supplies,acme titanium bonded scissors,25.5,3.0,0.0,6.63
5913,5914,US-2015-126977,9/17/2015,9/23/2015,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035.0,east,OFF-ST-10000617,office supplies,storage,woodgrain magazine files by perma,14.9,5.0,0.0,1.043
5914,5915,US-2015-126977,2015-09-17,9/23/2015,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035.0,east,OFF-LA-10002762,office supplies,labels,avery 485,87.71,7.0,0.0,41.2237
5915,5916,US-2015-126977,9/17/2015,,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035.0,east,FUR-CH-10001973,furniture,chairs,office star flex back scooter chair with white frame,199.764,2.0,0.1,8.8784
5916,5917,US-2015-126977,9/17/2015,9/23/2015,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035.0,east,OFF-ST-10003058,office supplies,storage,eldon mobile mega data cart  mega stackable  add-on trays,94.6,4.0,0.0,27.434
5917,5918,US-2015-126977,9/17/2015,9/23/2015,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035.0,east,FUR-BO-10004834,furniture,bookcases,"riverside palais royal lawyers bookcase, royale cherry finish",4228.704,6.0,0.2,158.5764
5918,5919,US-2015-126977,9/17/2015,9/23/2015,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035.0,east,FUR-BO-10002213,furniture,bookcases,dmi eclipse executive suite bookcases,2003.92,5.0,0.2,-25.049
5919,5920,US-2015-126977,9/17/2015,9/23/2015,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035.0,east,TEC-PH-10002170,technology,phones,clearsounds csc500 amplified spirit phone corded phone,,3.0,0.0,58.7916
5920,5921,US-2015-126977,9/17/2015,9/23/2015,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035.0,east,TEC-AC-10003033,technology,accessories,plantronics cs510 - over-the-head monaural wireless headset system,659.9,2.0,0.0,217.767
5921,5922,US-2015-126977,9/17/2015,9/23/2015,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035.0,east,OFF-PA-10004071,office supplies,paper,"eaton premium continuous-feed paper, 25% cotton, letter size, white, 1000 shts/box",110.96,2.0,0.0,53.2608
5922,5923,US-2015-126977,9/17/2015,9/23/2015,standard class,PF-19120,peter fuller,consumer,united states,new york city,new york,10035.0,east,TEC-PH-10000169,technology,phones,arkon windshield dashboard air vent car mount holder,67.8,4.0,0.0,1.356
5923,5924,CA-2016-130288,11/26/2016,11/30/2016,second class,DK-13225,dean katz,corporate,united states,new york city,new york,10011.0,east,FUR-TA-10002958,furniture,tables,"bevis oval conference table, walnut",313.176,2.0,0.4,-120.0508
5924,5925,CA-2017-146458,11/19/2017,11/22/2017,second class,RB-19435,richard bierner,consumer,united states,springfield,virginia,22153.0,south,OFF-AR-10001177,office supplies,art,newell 349,22.96,7.0,0.0,6.6584
5925,5926,CA-2017-150420,6/3/2017,6/8/2017,standard class,GD-14590,giulietta dortch,corporate,united states,bellingham,washington,98226.0,west,TEC-AC-10004975,technology,accessories,plantronics audio 995 wireless stereo headset,1099.5,10.0,0.0,362.835
5926,5927,US-2014-118997,4/8/2014,4/12/2014,standard class,RA-19885,ruben ausman,corporate,united states,decatur,alabama,35601.0,south,FUR-TA-10001086,furniture,tables,"safco planmaster boards, 60w x 37-1/2d, white melamine",1215.92,8.0,0.0,316.1392
5927,5928,CA-2014-114314,10/11/2014,10/15/2014,standard class,DB-13555,dorothy badders,corporate,united states,fayetteville,arkansas,72701.0,south,OFF-LA-10000240,office supplies,labels,self-adhesive address labels for typewriters by universal,7.31,1.0,0.0,3.4357
5928,5929,CA-2014-114314,10/11/2014,10/15/2014,standard class,DB-13555,dorothy badders,corporate,united states,fayetteville,arkansas,72701.0,south,FUR-FU-10002107,furniture,furnishings,eldon pizzaz desk accessories,8.92,4.0,0.0,3.9248
5929,5930,US-2017-169551,7/7/2017,7/9/2017,first class,RL-19615,rob lucas,consumer,united states,philadelphia,pennsylvania,19120.0,east,FUR-BO-10001519,furniture,bookcases,o'sullivan 3-shelf heavy-duty bookcases,87.21,3.0,0.5,-45.3492
5930,5931,US-2017-169551,7/7/2017,7/9/2017,first class,RL-19615,rob lucas,consumer,united states,philadelphia,pennsylvania,19120.0,east,OFF-PA-10004100,office supplies,paper,xerox 216,15.552,3.0,0.2,5.4432
5931,5932,US-2017-169551,7/7/2017,7/9/2017,first class,RL-19615,rob lucas,consumer,united states,philadelphia,pennsylvania,19120.0,east,TEC-PH-10001363,technology,phones,apple iphone 5s,683.988,2.0,0.4,-113.998
5932,5933,US-2017-169551,7/7/2017,7/9/2017,first class,RL-19615,rob lucas,consumer,united states,philadelphia,pennsylvania,19120.0,east,OFF-ST-10004835,office supplies,storage,plastic stacking crates & casters,13.392,3.0,0.2,1.0044
5933,5934,US-2017-169551,7/7/2017,7/9/2017,first class,RL-19615,rob lucas,consumer,united states,philadelphia,pennsylvania,19120.0,east,TEC-AC-10002018,technology,accessories,amazonbasics 3-button usb wired mouse,16.776,3.0,0.2,4.8231
5934,5935,US-2017-169551,7/7/2017,7/9/2017,first class,RL-19615,rob lucas,consumer,united states,philadelphia,pennsylvania,,east,TEC-AC-10003033,technology,accessories,plantronics cs510 - over-the-head monaural wireless headset system,527.92,2.0,0.2,85.787
5935,5936,CA-2016-103107,7/4/2016,7/4/2016,same day,RB-19465,rick bensley,home office,united states,seattle,washington,98103.0,west,FUR-FU-10000221,furniture,furnishings,"master caster door stop, brown",25.4,5.0,0.0,8.636
5936,5937,CA-2016-103107,7/4/2016,7/4/2016,same day,RB-19465,rick bensley,home office,united states,seattle,washington,98103.0,west,TEC-PH-10001198,technology,phones,avaya 4621sw voip phone,177.48,3.0,0.2,19.9665
5937,5938,CA-2016-103107,7/4/2016,7/4/2016,same day,RB-19465,rick bensley,home office,united states,seattle,washington,98103.0,west,TEC-PH-10002564,technology,phones,otterbox defender series case - samsung galaxy s4,71.976,3.0,0.2,8.997
5938,5939,CA-2017-122077,5/19/2017,5/25/2017,standard class,JF-15295,jason fortune-,consumer,united states,plano,texas,75023.0,central,TEC-PH-10003811,technology,phones,jabra supreme plus driver editionâ headset,95.992,1.0,0.2,9.5992
5939,5940,CA-2017-122077,5/19/2017,5/25/2017,standard class,JF-15295,jason fortune-,consumer,united states,plano,texas,75023.0,central,OFF-LA-10004178,office supplies,labels,avery 491,13.216,4.0,0.2,4.2952
5940,5941,CA-2017-112431,10/12/2017,10/14/2017,second class,RW-19690,robert waldorf,consumer,united states,los angeles,california,90049.0,west,TEC-AC-10001465,technology,accessories,sandisk cruzer 64 gb usb flash drive,435.84,12.0,0.0,130.752
5941,5942,CA-2017-112431,10/12/2017,10/14/2017,second class,RW-19690,robert waldorf,consumer,united states,los angeles,california,90049.0,west,OFF-AR-10000940,office supplies,art,newell 343,5.88,2.0,0.0,1.5876
5942,5943,CA-2016-151092,8/6/2016,8/13/2016,standard class,VG-21790,vivek gonzalez,consumer,united states,los angeles,california,90032.0,west,TEC-PH-10001700,technology,phones,panasonic kx-tg6844b expandable digital cordless telephone,211.168,4.0,0.2,18.4772
5943,5944,CA-2014-104178,8/25/2014,8/29/2014,standard class,JM-15265,janet molinari,corporate,united states,los angeles,california,90036.0,west,FUR-FU-10000771,furniture,furnishings,"eldon 200 class desk accessories, smoke",6.28,1.0,0.0,2.6376
5944,5945,CA-2014-104178,8/25/2014,8/29/2014,standard class,JM-15265,janet molinari,corporate,united states,los angeles,california,90036.0,west,TEC-AC-10002399,technology,accessories,sandisk cruzer 32 gb usb flash drive,95.1,5.0,0.0,30.432
5945,5946,CA-2014-104178,8/25/2014,8/29/2014,standard class,JM-15265,janet molinari,corporate,united states,los angeles,california,90036.0,west,OFF-PA-10004983,office supplies,paper,xerox 23,25.92,4.0,0.0,12.4416
5946,5947,CA-2014-104178,2014-08-25,8/29/2014,standard class,JM-15265,janet molinari,corporate,united states,los angeles,california,90036.0,west,OFF-ST-10004258,office supplies,storage,portable personal file box,48.84,4.0,0.0,13.1868
5947,5948,CA-2015-115924,9/14/2015,9/18/2015,second class,BE-11455,brad eason,home office,united states,des moines,iowa,50315.0,central,OFF-BI-10004040,office supplies,binders,wilson jones impact binders,25.9,5.0,0.0,12.691
5948,5949,CA-2017-161046,3/5/2017,3/5/2017,same day,CB-12535,claudia bergmann,corporate,united states,southaven,mississippi,38671.0,south,OFF-EN-10003862,office supplies,envelopes,laser & ink jet business envelopes,42.68,4.0,0.0,19.6328
5949,5950,CA-2017-161046,3/5/2017,3/5/2017,same day,CB-12535,claudia bergmann,corporate,united states,southaven,mississippi,38671.0,south,TEC-AC-10004571,technology,accessories,logitech g700s rechargeable gaming mouse,299.97,3.0,0.0,125.9874
5950,5951,CA-2017-161046,3/5/2017,3/5/2017,same day,CB-12535,claudia bergmann,corporate,united states,southaven,mississippi,38671.0,south,OFF-AP-10000891,office supplies,appliances,kensington 7 outlet masterpiece homeoffice power control center,262.24,2.0,0.0,78.672
